epoch,loss,lr,val_loss,val_y0_dice_coef,val_y0_iou,val_y0_loss,val_y0_precision,val_y0_recall,val_y1_dice_coef,val_y1_iou,val_y1_loss,val_y1_precision,val_y1_recall,val_y2_dice_coef,val_y2_iou,val_y2_loss,val_y2_precision,val_y2_recall,val_y3_dice_coef,val_y3_iou,val_y3_loss,val_y3_precision,val_y3_recall,val_y4_dice_coef,val_y4_iou,val_y4_loss,val_y4_precision,val_y4_recall,val_y5_dice_coef,val_y5_iou,val_y5_loss,val_y5_precision,val_y5_recall,val_y6_dice_coef,val_y6_iou,val_y6_loss,val_y6_precision,val_y6_recall,y0_dice_coef,y0_iou,y0_loss,y0_precision,y0_recall,y1_dice_coef,y1_iou,y1_loss,y1_precision,y1_recall,y2_dice_coef,y2_iou,y2_loss,y2_precision,y2_recall,y3_dice_coef,y3_iou,y3_loss,y3_precision,y3_recall,y4_dice_coef,y4_iou,y4_loss,y4_precision,y4_recall,y5_dice_coef,y5_iou,y5_loss,y5_precision,y5_recall,y6_dice_coef,y6_iou,y6_loss,y6_precision,y6_recall
13,0.41963934898376465,1e-04,0.9875617027282715,0.9346477389335632,0.8790507316589355,0.12553976476192474,0.9876908659934998,0.893288254737854,0.9346848726272583,0.879132866859436,0.1251746565103531,0.9879830479621887,0.8929703831672668,0.9258760213851929,0.8637357354164124,0.13643665611743927,0.9874895215034485,0.8827317357063293,0.915627121925354,0.8461077213287354,0.1444144994020462,0.9854509830474854,0.874164342880249,0.9059203863143921,0.8296477198600769,0.14824262261390686,0.9818898439407349,0.8702647089958191,0.9004072546958923,0.8202105760574341,0.14554616808891296,0.9726141691207886,0.8788621425628662,0.8760040402412415,0.7805905938148499,0.16220726072788239,0.9559086561203003,0.8659394979476929,0.9683265089988708,0.9387488961219788,0.04028096795082092,0.9868261218070984,0.962007462978363,0.9684869050979614,0.9390496015548706,0.04016850143671036,0.986936628818512,0.961628794670105,0.9651733636856079,0.9328481554985046,0.04423286020755768,0.9854797720909119,0.9609040021896362,0.9597413539886475,0.9227761030197144,0.050283271819353104,0.9826589226722717,0.9587449431419373,0.9512765407562256,0.9073059558868408,0.05998637154698372,0.977914035320282,0.9547555446624756,0.9371716380119324,0.8820803761482239,0.07615958154201508,0.9691678881645203,0.9471275806427002,0.9084997177124023,0.8328011631965637,0.10852763801813126,0.9523100256919861,0.9292224645614624
14,0.39780136942863464,1e-04,0.7782772779464722,0.9483370780944824,0.9027227163314819,0.1015605628490448,0.9775926470756531,0.9233527183532715,0.9483829736709595,0.9028093218803406,0.10151088982820511,0.9779542684555054,0.9225444197654724,0.9442001581192017,0.8952595591545105,0.10017382353544235,0.9771037101745605,0.9198927283287048,0.9374682307243347,0.883276641368866,0.1023288369178772,0.972740113735199,0.920667827129364,0.930482029914856,0.8709714412689209,0.10992345958948135,0.96680748462677,0.9204317927360535,0.9186796545982361,0.8505279421806335,0.11808675527572632,0.9519926309585571,0.9279785752296448,0.892595648765564,0.8069696426391602,0.14469292759895325,0.9406284689903259,0.9017908573150635,0.9704693555831909,0.9427646994590759,0.03745348006486893,0.9881410598754883,0.9628143310546875,0.9706020951271057,0.9430168867111206,0.03731599450111389,0.9882128834724426,0.962456226348877,0.9673386216163635,0.936886727809906,0.041411399841308594,0.98670893907547,0.9618620872497559,0.9620795249938965,0.9270948171615601,0.047409575432538986,0.9839456677436829,0.9599191546440125,0.9540015459060669,0.9122557044029236,0.05695406720042229,0.9794054627418518,0.9561325311660767,0.9403610825538635,0.8877117037773132,0.07272472977638245,0.9706640243530273,0.9488862752914429,0.9122768044471741,0.8391221165657043,0.10453227907419205,0.9541642665863037,0.9314660429954529
15,0.40618565678596497,1e-04,0.8613375425338745,0.940412700176239,0.8888513445854187,0.10765624046325684,0.9691290855407715,0.9277769923210144,0.9405218958854675,0.8890604972839355,0.10711396485567093,0.969909131526947,0.926652729511261,0.9368809461593628,0.8825053572654724,0.1114288717508316,0.9684879779815674,0.9218792915344238,0.9281518459320068,0.8672200441360474,0.11637531220912933,0.9632030129432678,0.9205479621887207,0.922984778881073,0.8582141399383545,0.12144186347723007,0.9532325863838196,0.9246643781661987,0.913897693157196,0.8427820801734924,0.1352001279592514,0.9348250031471252,0.9324665665626526,0.8912959694862366,0.8053321242332458,0.16212108731269836,0.9171499013900757,0.9221941828727722,0.9696974158287048,0.9413290619850159,0.03859760984778404,0.9874346256256104,0.9624535441398621,0.9697533845901489,0.9414372444152832,0.03852006420493126,0.9875006675720215,0.9620128870010376,0.9665694236755371,0.9354657530784607,0.04265076667070389,0.9860838651657104,0.9614096283912659,0.9613936543464661,0.9258407354354858,0.04854019731283188,0.9832999110221863,0.9593577980995178,0.9532344341278076,0.9108718633651733,0.05813135579228401,0.9787312150001526,0.955534815788269,0.9395322203636169,0.8862528800964355,0.07401582598686218,0.970279335975647,0.9477296471595764,0.911766767501831,0.8382910490036011,0.10572987794876099,0.9537142515182495,0.9303475618362427
16,0.3894849121570587,1e-04,0.7687760591506958,0.9505611658096313,0.9066510796546936,0.09761324524879456,0.980319082736969,0.925937831401825,0.9503693580627441,0.9063088893890381,0.09683654457330704,0.9806364178657532,0.9248931407928467,0.9453412890434265,0.8972207307815552,0.09857627004384995,0.9792822003364563,0.9223166704177856,0.9381327629089355,0.8843607902526855,0.10325789451599121,0.9751158356666565,0.9211781620979309,0.9306979775428772,0.8712755441665649,0.10885420441627502,0.9690988659858704,0.9226713180541992,0.920438826084137,0.8534887433052063,0.11928845196962357,0.9560149908065796,0.9268335700035095,0.8939072489738464,0.8091420531272888,0.14434950053691864,0.9424803853034973,0.9049993753433228,0.9714313745498657,0.9445812106132507,0.036194369196891785,0.9884291887283325,0.9634432792663574,0.9715876579284668,0.9448769688606262,0.03608473390340805,0.9884763956069946,0.9630628228187561,0.9684187173843384,0.9389066100120544,0.04012253135442734,0.9871828556060791,0.962368369102478,0.9631633758544922,0.9290952086448669,0.04618455469608307,0.9844856262207031,0.960347592830658,0.9549084901809692,0.9138997197151184,0.055871520191431046,0.9799284338951111,0.9564527273178101,0.9413591027259827,0.8894718885421753,0.07156211137771606,0.9713726043701172,0.9491352438926697,0.9132670760154724,0.8407949805259705,0.10346516966819763,0.9549304246902466,0.9317074418067932
17,0.36609116196632385,1e-04,1.0831537246704102,0.9327465295791626,0.8758338689804077,0.1415683776140213,0.9771803617477417,0.9032405614852905,0.9330143332481384,0.8763135075569153,0.14217859506607056,0.9774068593978882,0.9027825593948364,0.925972044467926,0.8640645146369934,0.14862710237503052,0.9773454070091248,0.8942490816116333,0.9185568690299988,0.8512954115867615,0.1563546061515808,0.9745029211044312,0.8916358947753906,0.9101523756980896,0.8370213508605957,0.15976999700069427,0.9675840139389038,0.8908249735832214,0.9022240042686462,0.823494017124176,0.15709452331066132,0.9558213353157043,0.8978686332702637,0.8703368902206421,0.7720491290092468,0.17756028473377228,0.9484415650367737,0.8649466633796692,0.9737760424613953,0.9490100741386414,0.033444520086050034,0.9902990460395813,0.9640979766845703,0.973956823348999,0.9493509531021118,0.03331851214170456,0.9903076887130737,0.963782012462616,0.9709234237670898,0.9436107873916626,0.03715534508228302,0.9889885187149048,0.9633485078811646,0.9658005237579346,0.9340003728866577,0.04303855821490288,0.9861111044883728,0.9615941047668457,0.9578210711479187,0.919231653213501,0.05242960527539253,0.9816834926605225,0.9581339955329895,0.9445173740386963,0.8951067924499512,0.0677298754453659,0.9735720157623291,0.9511094093322754,0.9170591235160828,0.8472121953964233,0.09897484630346298,0.9572184085845947,0.9341862797737122
18,0.356330931186676,1e-04,0.7797973155975342,0.9500453472137451,0.9059404730796814,0.09318810701370239,0.9760417938232422,0.9346155524253845,0.9501315355300903,0.9061074256896973,0.0928943082690239,0.9763520359992981,0.9333346486091614,0.9461674094200134,0.8989500999450684,0.1025138646364212,0.976451575756073,0.9298784136772156,0.9384080767631531,0.8851580619812012,0.10839517414569855,0.973620593547821,0.9253799319267273,0.930669903755188,0.8715537190437317,0.11414110660552979,0.9691140055656433,0.9202809929847717,0.9221594929695129,0.8566360473632812,0.12241435050964355,0.9552209973335266,0.9284917116165161,0.8953105211257935,0.8115444779396057,0.1462504267692566,0.9358305335044861,0.9173615574836731,0.9747252464294434,0.9507977962493896,0.03206360340118408,0.9907987713813782,0.9646791219711304,0.974860668182373,0.9510560035705566,0.0319543182849884,0.9908021688461304,0.9643562436103821,0.9717980027198792,0.9452507495880127,0.03586563095450401,0.9894987940788269,0.9638497233390808,0.9668281674385071,0.9359102845191956,0.04169565811753273,0.9869242906570435,0.9620112180709839,0.9587181806564331,0.9208722114562988,0.05108261853456497,0.9824317693710327,0.9584355354309082,0.9457433819770813,0.8972979187965393,0.06625177711248398,0.9742175340652466,0.9515402913093567,0.9183440804481506,0.8493995070457458,0.09741735458374023,0.9580649137496948,0.9348836541175842
19,0.4182431399822235,1e-04,0.9183992147445679,0.9326333999633789,0.8755488395690918,0.10416744649410248,0.9782029390335083,0.9054442048072815,0.9330305457115173,0.8762374520301819,0.10676511377096176,0.9788432717323303,0.9030566811561584,0.9267036318778992,0.8651257157325745,0.123891681432724,0.9807592034339905,0.8924937844276428,0.91937255859375,0.8525628447532654,0.12980471551418304,0.973918080329895,0.8925195336341858,0.9094663858413696,0.8356518149375916,0.13917535543441772,0.9700738191604614,0.8852196931838989,0.9016627073287964,0.822603166103363,0.1442503035068512,0.9622063636779785,0.8893859386444092,0.8786932826042175,0.7852555513381958,0.17034456133842468,0.9421790838241577,0.8804115653038025,0.9684731960296631,0.9392384886741638,0.040551528334617615,0.9865766167640686,0.961094856262207,0.9682633876800537,0.9388608932495117,0.040696848183870316,0.9866407513618469,0.9604421257972717,0.9654930830001831,0.9336435794830322,0.044637568295001984,0.9851836562156677,0.9599878191947937,0.960676908493042,0.924680233001709,0.05048813298344612,0.9825245141983032,0.9582442045211792,0.9523071646690369,0.9093568921089172,0.060256171971559525,0.9775382876396179,0.9546357989311218,0.9390702247619629,0.8856016993522644,0.07555785775184631,0.9691804051399231,0.9472420811653137,0.9125857353210449,0.8397926092147827,0.10605467855930328,0.9529847502708435,0.9306257367134094
20,0.3480752110481262,1e-04,0.688579261302948,0.9574940800666809,0.9191562533378601,0.08728351444005966,0.9814859628677368,0.9305830597877502,0.9578033089637756,0.9197259545326233,0.08710671216249466,0.9815966486930847,0.9303499460220337,0.9547249674797058,0.914034366607666,0.08810172230005264,0.9800017476081848,0.9305639266967773,0.948171079158783,0.902106523513794,0.08889836817979813,0.9770406484603882,0.9277137517929077,0.940885603427887,0.8890140652656555,0.09768975526094437,0.9718221426010132,0.9284325838088989,0.9283566474914551,0.8669708967208862,0.10674003511667252,0.9628090262413025,0.9271448254585266,0.9015395045280457,0.8214756846427917,0.13275906443595886,0.9447724223136902,0.9141432642936707,0.9753861427307129,0.9520646333694458,0.031005319207906723,0.9913556575775146,0.9648948907852173,0.9757115244865417,0.9526805281639099,0.03092692419886589,0.9913883805274963,0.9644889235496521,0.9724178910255432,0.9464359879493713,0.034715309739112854,0.990122377872467,0.9638890624046326,0.967278003692627,0.9367713928222656,0.040393102914094925,0.9875164031982422,0.9623485207557678,0.9591902494430542,0.9217662811279297,0.049838025122880936,0.9830886125564575,0.9589452147483826,0.9461628198623657,0.8980668187141418,0.06503961980342865,0.9750320911407471,0.9520700573921204,0.9186307191848755,0.8499019742012024,0.09615746140480042,0.9586426615715027,0.9357496500015259
21,0.32616126537323,1e-04,0.860949695110321,0.941868782043457,0.8916949033737183,0.10771213471889496,0.9723995327949524,0.9222503900527954,0.9405403733253479,0.8893623352050781,0.10790297389030457,0.9731079339981079,0.9197072982788086,0.9364071488380432,0.8820216059684753,0.11416317522525787,0.9734593629837036,0.9128627777099609,0.9331408143043518,0.8762029409408569,0.11312641203403473,0.9655896425247192,0.9204736351966858,0.9229748845100403,0.8585118055343628,0.12291427701711655,0.9619543552398682,0.9125382900238037,0.9106427431106567,0.837334394454956,0.13440924882888794,0.9475002884864807,0.9192930459976196,0.8851324915885925,0.7952587604522705,0.16072146594524384,0.9244391322135925,0.913959264755249,0.9774124622344971,0.9559568762779236,0.02859397977590561,0.9924024939537048,0.9658495783805847,0.9775843620300293,0.9562892913818359,0.028526151552796364,0.9923926591873169,0.9655303359031677,0.9748306274414062,0.9510277509689331,0.03202822431921959,0.9913962483406067,0.9650171995162964,0.9701866507530212,0.9422423243522644,0.037368953227996826,0.9890778064727783,0.9634665250778198,0.9625075459480286,0.9279068112373352,0.04641808196902275,0.9846788048744202,0.9602406024932861,0.9496467113494873,0.9043635129928589,0.06132207438349724,0.9769536852836609,0.9536544680595398,0.922758936882019,0.8569800853729248,0.09190341830253601,0.9606723189353943,0.937780499458313
22,0.3431515693664551,1e-04,0.6186126470565796,0.9605191946029663,0.924597978591919,0.07413706928491592,0.9832547307014465,0.9368870258331299,0.9607002139091492,0.9249333143234253,0.07382836192846298,0.9833146929740906,0.9365209937095642,0.9572704434394836,0.918560802936554,0.07662961632013321,0.9814388751983643,0.9360695481300354,0.9511706829071045,0.9074232578277588,0.07968921214342117,0.9778364896774292,0.9354202747344971,0.9437035918235779,0.8939703106880188,0.08640468120574951,0.9712343215942383,0.9356390237808228,0.9308145046234131,0.8711998462677002,0.0988427996635437,0.9613288044929504,0.9337977766990662,0.9029911756515503,0.8238680958747864,0.1290808916091919,0.9408596754074097,0.920674741268158,0.9758226275444031,0.9529288411140442,0.030428115278482437,0.9914408326148987,0.9649822115898132,0.9759246110916138,0.9531304836273193,0.030366480350494385,0.9914301037788391,0.9646230936050415,0.9727930426597595,0.9471842646598816,0.03416619077324867,0.990256667137146,0.9640958309173584,0.96797114610672,0.9380996823310852,0.039808131754398346,0.9877526760101318,0.9622934460639954,0.9601470232009888,0.9235540628433228,0.04904717952013016,0.9832615256309509,0.9589992165565491,0.9472194314002991,0.8999993205070496,0.06420879811048508,0.9752416014671326,0.9520785212516785,0.9204972982406616,0.8531219959259033,0.09512654691934586,0.9591273069381714,0.935700535774231
23,0.3052758276462555,1e-04,0.7543023228645325,0.954379677772522,0.9135067462921143,0.09543764591217041,0.9803813695907593,0.929118812084198,0.9544355869293213,0.91361004114151,0.09428967535495758,0.9805712699890137,0.9289101958274841,0.951202392578125,0.9077237248420715,0.10081638395786285,0.9802504181861877,0.9269379377365112,0.9453098773956299,0.8970909118652344,0.10226304084062576,0.9784252047538757,0.9241731762886047,0.9387052655220032,0.8852994441986084,0.10660243779420853,0.9733515977859497,0.9242119193077087,0.9262567758560181,0.863443911075592,0.11600980907678604,0.9640127420425415,0.9227527976036072,0.8990005850791931,0.8173628449440002,0.1388833224773407,0.9452558159828186,0.9104322195053101,0.9795045256614685,0.9598893523216248,0.025865206494927406,0.9937069416046143,0.9667204022407532,0.9796555042266846,0.9601795673370361,0.025766082108020782,0.9936761260032654,0.9664658904075623,0.9768140912055969,0.9547449946403503,0.029255075380206108,0.9925888180732727,0.9660212993621826,0.9722758531570435,0.9461261630058289,0.034534282982349396,0.9904206395149231,0.9646119475364685,0.9647828936576843,0.9320724010467529,0.0433930829167366,0.9862968921661377,0.9614731669425964,0.9522631764411926,0.9090399146080017,0.05807535722851753,0.9786546230316162,0.9550970196723938,0.9258190989494324,0.8621986508369446,0.08838695287704468,0.962724506855011,0.9392731189727783
24,0.38783276081085205,1e-04,0.7021764516830444,0.9545501470565796,0.9137865900993347,0.08496532589197159,0.9760909080505371,0.9383428692817688,0.9547091126441956,0.9140807390213013,0.08352614939212799,0.976658284664154,0.9372509717941284,0.9517222046852112,0.9085764288902283,0.08704561740159988,0.9738647937774658,0.9379477500915527,0.9457898139953613,0.8978891968727112,0.09240546822547913,0.9696656465530396,0.9391369819641113,0.9385381937026978,0.8849396705627441,0.09993419796228409,0.962975263595581,0.9391694068908691,0.9256241917610168,0.8623821139335632,0.11388421803712845,0.9525579214096069,0.9377129673957825,0.9002237915992737,0.81944340467453,0.14041534066200256,0.9375560283660889,0.9213285446166992,0.9714317321777344,0.9448686838150024,0.036812812089920044,0.9887592196464539,0.9623355865478516,0.9714245796203613,0.9448660612106323,0.03692806139588356,0.988717794418335,0.9619874954223633,0.9685653448104858,0.9394510388374329,0.04084916040301323,0.9873631596565247,0.9613074064254761,0.9641028046607971,0.9310760498046875,0.04642007499933243,0.9849160313606262,0.9595731496810913,0.9561740756034851,0.9164438843727112,0.05575406923890114,0.9802616238594055,0.9561220407485962,0.9435336589813232,0.8935682773590088,0.07053593546152115,0.9722645878791809,0.9491968154907227,0.9178730249404907,0.8487635850906372,0.1005328893661499,0.9563164114952087,0.9325070977210999
25,0.319511741399765,1e-04,0.6749486923217773,0.9613264799118042,0.9261489510536194,0.08650991320610046,0.9783082604408264,0.9408698081970215,0.9616185426712036,0.9266913533210754,0.08621243387460709,0.9784885048866272,0.9405501484870911,0.9591454267501831,0.9220821261405945,0.08770015835762024,0.9772474765777588,0.9400989413261414,0.9538841843605042,0.9124137163162231,0.08814653754234314,0.9739861488342285,0.9398033618927002,0.9464988112449646,0.8990106582641602,0.09336317330598831,0.9686030745506287,0.9393481016159058,0.9338765144348145,0.8765696287155151,0.101777084171772,0.9613386988639832,0.935022234916687,0.9060816764831543,0.8289842009544373,0.1312393844127655,0.9391337037086487,0.9278577566146851,0.978173017501831,0.9573516845703125,0.027409689500927925,0.9929001331329346,0.9661774039268494,0.9784238338470459,0.9578306078910828,0.02733791619539261,0.9929220676422119,0.9657832384109497,0.9753433465957642,0.951955258846283,0.03092125803232193,0.9918005466461182,0.9653202891349792,0.970429539680481,0.9426588416099548,0.03648267313838005,0.9894289970397949,0.9637808203697205,0.9625948667526245,0.928027868270874,0.04565639793872833,0.9850560426712036,0.9603492021560669,0.9497686624526978,0.9045414328575134,0.06053290143609047,0.9771560430526733,0.953840970993042,0.9227997660636902,0.8570353388786316,0.09117045998573303,0.9609372019767761,0.9379468560218811
26,0.2836216688156128,1e-04,0.7114942073822021,0.954147458076477,0.9132096767425537,0.09025294333696365,0.9808075428009033,0.9292901754379272,0.954299807548523,0.913493812084198,0.09062070399522781,0.9810375571250916,0.9285417795181274,0.9505770206451416,0.9067389965057373,0.09873829782009125,0.9816843867301941,0.9218739867210388,0.9455567598342896,0.897663950920105,0.09828300774097443,0.9789586663246155,0.9214606285095215,0.9396080374717712,0.8869013786315918,0.09830805659294128,0.9731665849685669,0.9230530261993408,0.9294885396957397,0.8689829111099243,0.10413201153278351,0.960760235786438,0.9304792284965515,0.9009802937507629,0.8206542134284973,0.13115903735160828,0.940907895565033,0.9193747043609619,0.9815661311149597,0.9638380408287048,0.023205533623695374,0.9949992895126343,0.9676477909088135,0.9817909002304077,0.9642699956893921,0.02311514876782894,0.9949720501899719,0.9673784375190735,0.978994607925415,0.9588993787765503,0.026383329182863235,0.9939939379692078,0.9670723080635071,0.9744652509689331,0.9502593278884888,0.03148055821657181,0.9919289350509644,0.9656679034233093,0.9670876264572144,0.9363583922386169,0.04017098620533943,0.9879800081253052,0.9625657796859741,0.95478755235672,0.9136239290237427,0.05459767207503319,0.9805032014846802,0.9563944935798645,0.9284753799438477,0.866788923740387,0.0846683531999588,0.9646890163421631,0.9411178827285767
27,0.31536465883255005,1e-04,0.8243401050567627,0.952136218547821,0.9096308350563049,0.1004081666469574,0.9822486639022827,0.9257756471633911,0.9525144696235657,0.9103124141693115,0.09813736379146576,0.9820756316184998,0.9263911247253418,0.9513477683067322,0.9081025123596191,0.10258264094591141,0.9796963930130005,0.9304652214050293,0.9444807767868042,0.8957494497299194,0.10710346698760986,0.9781138300895691,0.9247018098831177,0.9376903176307678,0.8836097121238708,0.12047114223241806,0.9717060923576355,0.9242879152297974,0.9249717593193054,0.8614259958267212,0.13415434956550598,0.9622559547424316,0.9186088442802429,0.8989507555961609,0.8175555467605591,0.16148312389850616,0.9495714902877808,0.8937849402427673,0.9783180952072144,0.9576892852783203,0.027512410655617714,0.9929360151290894,0.9658239483833313,0.9784419536590576,0.9579251408576965,0.027463963255286217,0.9928873181343079,0.9655472636222839,0.9757656455039978,0.9528116583824158,0.03094099834561348,0.9918556809425354,0.9650160670280457,0.9713470339775085,0.9444326162338257,0.036256011575460434,0.9896848201751709,0.9635404944419861,0.9639613628387451,0.9306026101112366,0.04497287794947624,0.985612690448761,0.960530161857605,0.9518406987190247,0.9083291292190552,0.05923933908343315,0.9781556129455566,0.9540786147117615,0.9261845350265503,0.8628740906715393,0.08897896111011505,0.9623280763626099,0.9386621117591858
